account_id,borrower_id,product_type,employment_type,loan_amount,outstanding_balance,emi_amount,loan_start_date,loan_tenure_months,dpd_at_snapshot,snapshot_date,went_delinquent_30d,went_delinquent_60d
ACC_04229,BRW_04229,Auto Loan,Self-Employed,961000,334748.33,22360.79,2021-02-01,60,0,2024-12-31,False,False
ACC_04230,BRW_04230,Business Loan,Self-Employed,1730000,463736.11,59127.3,2022-05-27,36,0,2024-12-31,False,True
ACC_04231,BRW_04231,Business Loan,Self-Employed,4192000,2588560.0,97540.51,2022-09-29,60,0,2024-12-31,False,False
ACC_04232,BRW_04232,Credit Card,Salaried,334000,73758.33,29988.9,2021-07-30,12,0,2024-12-31,False,False
ACC_04233,BRW_04233,Personal Loan,Salaried,600000,175000.0,28807.73,2023-04-17,24,0,2024-12-31,False,False
ACC_04234,BRW_04234,Auto Loan,Salaried,597000,438421.88,16313.91,2023-09-05,48,0,2024-12-31,False,False
ACC_04235,BRW_04235,Personal Loan,Salaried,724000,159883.33,65005.87,2022-04-18,12,0,2024-12-31,False,False
ACC_04236,BRW_04236,Auto Loan,Salaried,225000,102812.5,7689.97,2023-01-23,36,0,2024-12-31,False,True
ACC_04237,BRW_04237,Personal Loan,Salaried,351000,216742.5,8167.16,2022-09-03,60,0,2024-12-31,False,False
ACC_04238,BRW_04238,Auto Loan,Salaried,550000,303263.89,18797.7,2023-05-08,36,0,2024-12-31,False,False
ACC_04239,BRW_04239,Personal Loan,Salaried,770000,333666.67,26316.77,2022-12-20,36,0,2024-12-31,True,True
ACC_04240,BRW_04240,Auto Loan,Self-Employed,842000,225702.78,28777.56,2022-05-30,36,0,2024-12-31,True,True
ACC_04241,BRW_04241,Personal Loan,Salaried,386000,98912.5,18532.97,2023-03-15,24,0,2024-12-31,True,True
ACC_04242,BRW_04242,Auto Loan,Salaried,1089000,363907.5,25339.13,2021-01-19,60,0,2024-12-31,False,False
ACC_04243,BRW_04243,Auto Loan,Salaried,716000,411700.0,24471.18,2023-06-16,36,0,2024-12-31,False,False
ACC_04244,BRW_04244,Personal Loan,Salaried,411000,100466.67,14047.01,2022-04-21,36,0,2024-12-31,True,True
ACC_04245,BRW_04245,Business Loan,Self-Employed,2629000,1046122.92,126225.87,2023-07-29,24,0,2024-12-31,False,False
ACC_04246,BRW_04246,Personal Loan,Salaried,120000,26500.0,10774.45,2022-02-03,12,0,2024-12-31,False,False
ACC_04247,BRW_04247,Personal Loan,Self-Employed,768000,256640.0,17870.02,2021-01-16,60,0,2024-12-31,False,False
ACC_04248,BRW_04248,Business Loan,Self-Employed,297000,238095.0,6910.67,2023-10-09,60,0,2024-12-31,False,True
ACC_04249,BRW_04249,Business Loan,Self-Employed,1227000,531700.0,28550.14,2021-08-02,60,0,2024-12-31,True,True
ACC_04250,BRW_04250,Auto Loan,Salaried,303000,165640.0,7050.28,2022-04-18,60,0,2024-12-31,False,True
ACC_04251,BRW_04251,Business Loan,Self-Employed,4085000,2204197.92,196132.63,2023-11-14,24,0,2024-12-31,False,False
ACC_04252,BRW_04252,Personal Loan,Salaried,880000,580800.0,20476.06,2022-12-11,60,0,2024-12-31,True,True
ACC_04253,BRW_04253,Credit Card,Salaried,277000,61170.83,24871.03,2023-09-14,12,0,2024-12-31,False,False
ACC_04254,BRW_04254,Home Loan,Salaried,5251000,4432719.17,69929.74,2022-03-17,180,0,2024-12-31,False,False
ACC_04255,BRW_04255,Business Loan,Self-Employed,2837000,1430320.83,136212.55,2023-10-27,24,0,2024-12-31,False,True
ACC_04256,BRW_04256,Auto Loan,Salaried,454000,209596.67,10563.79,2021-10-06,60,0,2024-12-31,False,False
ACC_04257,BRW_04257,Credit Card,Salaried,144000,31800.0,12929.34,2023-07-16,12,0,2024-12-31,False,False
ACC_04258,BRW_04258,Credit Card,Salaried,46000,10158.33,4130.21,2022-10-31,12,0,2024-12-31,False,False
ACC_04259,BRW_04259,Credit Card,Salaried,477000,105337.5,42828.46,2021-07-05,12,0,2024-12-31,False,False
ACC_04260,BRW_04260,Business Loan,Self-Employed,2345000,1265322.92,112590.21,2023-11-21,24,0,2024-12-31,False,False
ACC_04261,BRW_04261,Personal Loan,Self-Employed,426000,114191.67,14559.67,2022-05-20,36,0,2024-12-31,False,False
ACC_04262,BRW_04262,Personal Loan,Salaried,91000,42656.25,4369.17,2023-09-21,24,0,2024-12-31,False,False
ACC_04263,BRW_04263,Personal Loan,Salaried,503000,206090.28,17191.35,2022-11-18,36,0,2024-12-31,False,False
ACC_04264,BRW_04264,Personal Loan,Self-Employed,502000,164195.83,24102.47,2023-05-20,24,0,2024-12-31,False,False
ACC_04265,BRW_04265,Personal Loan,Salaried,361000,156433.33,12338.12,2022-12-19,36,0,2024-12-31,False,True
ACC_04266,BRW_04266,Personal Loan,Salaried,176000,101200.0,4095.21,2022-06-27,60,0,2024-12-31,False,False
ACC_04267,BRW_04267,Personal Loan,Salaried,476000,105116.67,42738.67,2023-09-19,12,0,2024-12-31,False,False
ACC_04268,BRW_04268,Personal Loan,Salaried,587000,431078.12,16040.64,2023-09-12,48,0,2024-12-31,True,True
ACC_04269,BRW_04269,Personal Loan,Self-Employed,981000,251381.25,26807.27,2021-06-21,48,0,2024-12-31,False,False
ACC_04270,BRW_04270,Personal Loan,Self-Employed,735000,305484.38,20084.96,2022-03-01,48,0,2024-12-31,False,False
ACC_04271,BRW_04271,Business Loan,Self-Employed,4289000,2997832.29,117203.26,2023-07-18,48,0,2024-12-31,False,False
ACC_04272,BRW_04272,Personal Loan,Salaried,67000,14795.83,6015.74,2022-09-22,12,0,2024-12-31,False,True
ACC_04273,BRW_04273,Auto Loan,Salaried,271000,59845.83,7405.48,2021-04-30,48,0,2024-12-31,False,False
ACC_04274,BRW_04274,Personal Loan,Salaried,994000,571550.0,23128.64,2022-06-18,60,0,2024-12-31,False,False
ACC_04275,BRW_04275,Business Loan,Self-Employed,4573000,2629475.0,219562.92,2023-12-16,24,0,2024-12-31,True,True
ACC_04276,BRW_04276,Personal Loan,Self-Employed,769000,333233.33,36921.91,2023-08-26,24,0,2024-12-31,True,True
ACC_04277,BRW_04277,Personal Loan,Salaried,949000,579285.42,25932.83,2023-02-10,48,0,2024-12-31,False,True
ACC_04278,BRW_04278,Credit Card,Salaried,489000,107987.5,43905.9,2023-08-06,12,0,2024-12-31,False,True
ACC_04279,BRW_04279,Personal Loan,Salaried,345000,206520.83,11791.28,2023-07-24,36,0,2024-12-31,False,False
ACC_04280,BRW_04280,Personal Loan,Salaried,827000,405230.0,19242.84,2021-12-01,60,0,2024-12-31,False,False
ACC_04281,BRW_04281,Personal Loan,Salaried,84000,48300.0,4033.08,2023-12-17,24,0,2024-12-31,True,True
ACC_04282,BRW_04282,Auto Loan,Salaried,1091000,743243.75,29813.19,2023-06-27,48,0,2024-12-31,False,False
ACC_04283,BRW_04283,Auto Loan,Salaried,532000,358656.67,12378.71,2023-01-16,60,0,2024-12-31,False,True
ACC_04284,BRW_04284,Business Loan,Self-Employed,2505000,1156475.0,58286.97,2021-10-22,60,0,2024-12-31,True,True
ACC_04285,BRW_04285,Personal Loan,Salaried,83000,18329.17,7452.33,2022-01-15,12,0,2024-12-31,False,True
ACC_04286,BRW_04286,Personal Loan,Salaried,737000,293264.58,35385.49,2023-07-03,24,0,2024-12-31,False,True
ACC_04287,BRW_04287,Auto Loan,Salaried,1491000,1042146.88,40743.78,2023-07-17,48,0,2024-12-31,True,True
ACC_04288,BRW_04288,Home Loan,Salaried,5354000,3609488.33,83129.65,2021-02-05,120,0,2024-12-31,False,False
ACC_04289,BRW_04289,Personal Loan,Salaried,829000,506035.42,22653.65,2023-02-11,48,0,2024-12-31,False,False
ACC_04290,BRW_04290,Credit Card,Salaried,453000,100037.5,40673.56,2021-10-23,12,0,2024-12-31,True,True
ACC_04291,BRW_04291,Personal Loan,Salaried,655000,274554.17,15240.7,2021-07-04,60,0,2024-12-31,False,True
ACC_04292,BRW_04292,Auto Loan,Self-Employed,1226000,835212.5,33502.26,2023-06-15,48,0,2024-12-31,True,True
ACC_04293,BRW_04293,Personal Loan,Salaried,302000,66691.67,27115.71,2021-03-30,12,0,2024-12-31,False,True
ACC_04294,BRW_04294,Auto Loan,Self-Employed,675000,254250.0,15706.07,2021-04-01,60,0,2024-12-31,True,True
ACC_04295,BRW_04295,Personal Loan,Salaried,201000,75710.0,4676.92,2021-04-13,60,0,2024-12-31,True,True
ACC_04296,BRW_04296,Auto Loan,Salaried,1342000,708277.78,45866.38,2023-04-22,36,0,2024-12-31,False,False
ACC_04297,BRW_04297,Auto Loan,Self-Employed,842000,454329.17,23008.89,2022-10-05,48,0,2024-12-31,True,True
ACC_04298,BRW_04298,Auto Loan,Salaried,1431000,898846.88,39104.19,2023-03-28,48,0,2024-12-31,False,False
ACC_04299,BRW_04299,Auto Loan,Salaried,212000,145926.67,4932.87,2023-02-24,60,0,2024-12-31,False,False
ACC_04300,BRW_04300,Home Loan,Salaried,4373000,3954831.88,54379.17,2022-09-01,240,0,2024-12-31,False,True
ACC_04301,BRW_04301,Personal Loan,Self-Employed,52000,39108.33,1420.98,2023-10-22,48,0,2024-12-31,True,True
ACC_04302,BRW_04302,Credit Card,Salaried,206000,45491.67,18496.15,2022-04-20,12,0,2024-12-31,True,True
ACC_04303,BRW_04303,Personal Loan,Salaried,754000,540366.67,25769.93,2023-12-10,36,0,2024-12-31,False,False
ACC_04304,BRW_04304,Business Loan,Self-Employed,1661000,602112.5,45389.28,2021-12-17,48,0,2024-12-31,False,False
ACC_04305,BRW_04305,Home Loan,Salaried,8021000,7377091.94,106818.98,2023-07-31,180,0,2024-12-31,True,True
ACC_04306,BRW_04306,Auto Loan,Salaried,679000,246137.5,15799.14,2021-03-04,60,0,2024-12-31,False,True
ACC_04307,BRW_04307,Business Loan,Self-Employed,2885000,841458.33,138517.17,2023-04-30,24,0,2024-12-31,False,False
ACC_04308,BRW_04308,Credit Card,Salaried,20000,4416.67,1795.74,2021-09-23,12,0,2024-12-31,False,True
ACC_04309,BRW_04309,Business Loan,Self-Employed,1821000,531125.0,87431.46,2023-04-17,24,0,2024-12-31,False,False
ACC_04310,BRW_04310,Auto Loan,Salaried,1214000,332585.42,33174.34,2021-07-15,48,0,2024-12-31,True,True
ACC_04311,BRW_04311,Personal Loan,Salaried,187000,81033.33,5110.05,2022-04-21,48,0,2024-12-31,True,True
ACC_04312,BRW_04312,Personal Loan,Salaried,151000,33345.83,13557.85,2023-04-12,12,0,2024-12-31,True,True
ACC_04313,BRW_04313,Personal Loan,Self-Employed,204000,102850.0,9794.63,2023-10-13,24,0,2024-12-31,False,True
ACC_04314,BRW_04314,Personal Loan,Salaried,817000,481349.17,19010.16,2022-07-17,60,0,2024-12-31,True,True
ACC_04315,BRW_04315,Auto Loan,Salaried,1137000,653775.0,31070.2,2022-12-16,48,0,2024-12-31,False,True
ACC_04316,BRW_04316,Personal Loan,Salaried,305000,132166.67,14643.93,2023-08-18,24,0,2024-12-31,False,False
ACC_04317,BRW_04317,Personal Loan,Salaried,854000,188591.67,76678.2,2022-08-07,12,0,2024-12-31,False,False
ACC_04318,BRW_04318,Business Loan,Self-Employed,501000,394537.5,11657.39,2023-09-10,60,0,2024-12-31,False,False
ACC_04319,BRW_04319,Business Loan,Self-Employed,2251000,1230546.67,52376.83,2022-04-22,60,0,2024-12-31,False,True
ACC_04320,BRW_04320,Personal Loan,Self-Employed,420000,277200.0,9772.67,2022-12-09,60,0,2024-12-31,False,False
ACC_04321,BRW_04321,Auto Loan,Salaried,868000,499100.0,29666.18,2023-06-16,36,0,2024-12-31,True,True
ACC_04322,BRW_04322,Business Loan,Self-Employed,3582000,2249943.75,97883.44,2023-03-06,48,0,2024-12-31,True,True
ACC_04323,BRW_04323,Business Loan,Self-Employed,1881000,770687.5,64288.12,2022-11-08,36,0,2024-12-31,True,True
ACC_04324,BRW_04324,Personal Loan,Salaried,96000,21200.0,8619.56,2021-06-10,12,0,2024-12-31,True,True
ACC_04325,BRW_04325,Business Loan,Self-Employed,997000,700392.5,23198.45,2023-03-14,60,0,2024-12-31,True,True
ACC_04326,BRW_04326,Personal Loan,Salaried,857000,189254.17,76947.56,2022-10-19,12,0,2024-12-31,True,True
ACC_04327,BRW_04327,Business Loan,Self-Employed,4967000,1683261.11,169760.29,2022-08-22,36,0,2024-12-31,False,True
ACC_04328,BRW_04328,Credit Card,Salaried,239000,52779.17,21459.12,2023-11-29,12,0,2024-12-31,False,False
ACC_04329,BRW_04329,Credit Card,Salaried,367000,81045.83,32951.87,2023-05-30,12,0,2024-12-31,True,True
ACC_04330,BRW_04330,Auto Loan,Salaried,635000,302154.17,14775.34,2021-11-08,60,0,2024-12-31,False,True
ACC_04331,BRW_04331,Home Loan,Salaried,7270000,6600554.17,112878.7,2023-11-18,120,0,2024-12-31,True,True
ACC_04332,BRW_04332,Personal Loan,Salaried,733000,486376.04,20030.31,2023-05-09,48,0,2024-12-31,False,False
ACC_04333,BRW_04333,Personal Loan,Salaried,547000,133711.11,18695.16,2022-04-29,36,0,2024-12-31,True,True
ACC_04334,BRW_04334,Credit Card,Salaried,119000,26279.17,10684.67,2023-03-26,12,0,2024-12-31,False,True
ACC_04335,BRW_04335,Business Loan,Self-Employed,217000,53044.44,7416.55,2022-04-12,36,0,2024-12-31,True,True
ACC_04336,BRW_04336,Credit Card,Salaried,218000,48141.67,19573.59,2023-10-25,12,0,2024-12-31,False,True
ACC_04337,BRW_04337,Credit Card,Salaried,289000,63820.83,25948.48,2021-04-20,12,0,2024-12-31,True,True
ACC_04338,BRW_04338,Personal Loan,Self-Employed,661000,145970.83,59349.28,2022-05-09,12,0,2024-12-31,True,True
ACC_04339,BRW_04339,Personal Loan,Salaried,630000,273000.0,30248.12,2023-08-19,24,0,2024-12-31,False,True
ACC_04340,BRW_04340,Auto Loan,Salaried,923000,383621.88,25222.34,2022-03-16,48,0,2024-12-31,False,True
ACC_04341,BRW_04341,Auto Loan,Self-Employed,771000,406916.67,26350.95,2023-04-19,36,0,2024-12-31,False,True
ACC_04342,BRW_04342,Business Loan,Self-Employed,1450000,874833.33,33738.96,2022-08-20,60,0,2024-12-31,False,False
ACC_04343,BRW_04343,Credit Card,Salaried,124000,27383.33,11133.6,2023-01-16,12,0,2024-12-31,False,True
ACC_04344,BRW_04344,Business Loan,Self-Employed,4583000,1336708.33,220043.04,2023-04-09,24,0,2024-12-31,False,False
ACC_04345,BRW_04345,Auto Loan,Salaried,367000,204526.04,10028.82,2022-11-13,48,0,2024-12-31,False,True
ACC_04346,BRW_04346,Personal Loan,Salaried,91000,26541.67,4369.17,2023-04-08,24,0,2024-12-31,False,False
ACC_04347,BRW_04347,Home Loan,Salaried,9640000,7932916.67,149676.84,2022-11-13,120,0,2024-12-31,False,False
ACC_04348,BRW_04348,Personal Loan,Salaried,309000,129522.5,7189.89,2021-07-21,60,0,2024-12-31,True,True
ACC_04349,BRW_04349,Home Loan,Salaried,8104000,6267093.33,125827.92,2022-04-24,120,0,2024-12-31,True,True
ACC_04350,BRW_04350,Personal Loan,Self-Employed,84000,35210.0,1954.53,2021-07-22,60,0,2024-12-31,False,False
ACC_04351,BRW_04351,Business Loan,Self-Employed,2616000,2134220.0,60869.74,2023-11-14,60,0,2024-12-31,False,False
ACC_04352,BRW_04352,Business Loan,Self-Employed,3048000,889000.0,146343.27,2023-04-11,24,0,2024-12-31,False,False
ACC_04353,BRW_04353,Personal Loan,Salaried,91000,29764.58,4369.17,2023-05-16,24,0,2024-12-31,False,False
ACC_04354,BRW_04354,Business Loan,Self-Employed,3520000,2772000.0,96189.2,2023-12-25,48,0,2024-12-31,True,True
ACC_04355,BRW_04355,Personal Loan,Salaried,548000,322863.33,12751.0,2022-07-13,60,0,2024-12-31,False,False
ACC_04356,BRW_04356,Personal Loan,Self-Employed,963000,772005.0,22407.33,2023-10-26,60,0,2024-12-31,True,True
ACC_04357,BRW_04357,Personal Loan,Salaried,227000,50129.17,20381.68,2021-07-08,12,0,2024-12-31,False,False
ACC_04358,BRW_04358,Business Loan,Self-Employed,3058000,1613944.44,104515.19,2023-04-01,36,0,2024-12-31,False,False
ACC_04359,BRW_04359,Home Loan,Salaried,6051000,5708110.0,75245.44,2023-08-07,240,0,2024-12-31,True,True
ACC_04360,BRW_04360,Personal Loan,Self-Employed,984000,321850.0,47244.68,2023-05-07,24,0,2024-12-31,False,True
ACC_04361,BRW_04361,Personal Loan,Salaried,146000,99462.5,3989.67,2023-06-20,48,0,2024-12-31,False,False
ACC_04362,BRW_04362,Business Loan,Self-Employed,346000,182611.11,11825.46,2023-04-06,36,0,2024-12-31,False,False
ACC_04363,BRW_04363,Personal Loan,Self-Employed,943000,689175.83,21941.96,2023-05-31,60,0,2024-12-31,False,False
ACC_04364,BRW_04364,Credit Card,Salaried,30000,6625.0,2693.61,2022-02-06,12,0,2024-12-31,False,False
ACC_04365,BRW_04365,Personal Loan,Salaried,62000,27745.0,1442.63,2021-09-10,60,0,2024-12-31,True,True
ACC_04366,BRW_04366,Auto Loan,Self-Employed,683000,465293.75,18663.98,2023-06-12,48,0,2024-12-31,True,True
ACC_04367,BRW_04367,Personal Loan,Salaried,589000,213512.5,28279.59,2023-06-04,24,0,2024-12-31,False,False
ACC_04368,BRW_04368,Personal Loan,Salaried,443000,152742.71,12105.63,2021-11-28,48,0,2024-12-31,False,True
ACC_04369,BRW_04369,Business Loan,Self-Employed,2421000,1449237.5,82744.04,2023-07-28,36,0,2024-12-31,True,True
ACC_04370,BRW_04370,Business Loan,Self-Employed,4508000,1953466.67,216442.08,2023-08-03,24,0,2024-12-31,False,True
ACC_04371,BRW_04371,Auto Loan,Salaried,1384000,599733.33,37819.84,2022-04-04,48,0,2024-12-31,True,True
ACC_04372,BRW_04372,Personal Loan,Salaried,314000,242826.67,7306.23,2023-08-27,60,0,2024-12-31,False,False
ACC_04373,BRW_04373,Business Loan,Self-Employed,3596000,794116.67,122902.76,2022-03-18,36,0,2024-12-31,True,True
ACC_04374,BRW_04374,Home Loan,Salaried,5579000,4446153.06,74297.85,2021-05-11,180,0,2024-12-31,False,True
ACC_04375,BRW_04375,Auto Loan,Salaried,659000,363365.28,22523.06,2023-05-30,36,0,2024-12-31,False,False
ACC_04376,BRW_04376,Credit Card,Salaried,404000,89216.67,36274.0,2022-03-07,12,0,2024-12-31,False,False
ACC_04377,BRW_04377,Personal Loan,Salaried,248000,101611.11,8476.05,2022-11-10,36,0,2024-12-31,False,False
ACC_04378,BRW_04378,Auto Loan,Salaried,1113000,508579.17,38039.7,2023-01-12,36,0,2024-12-31,False,True
ACC_04379,BRW_04379,Credit Card,Salaried,402000,88775.0,36094.42,2021-01-17,12,0,2024-12-31,True,True
ACC_04380,BRW_04380,Personal Loan,Salaried,112000,40600.0,3060.57,2021-12-23,48,0,2024-12-31,True,True
ACC_04381,BRW_04381,Personal Loan,Salaried,765000,367625.0,26145.89,2023-02-23,36,0,2024-12-31,True,True
ACC_04382,BRW_04382,Credit Card,Salaried,364000,80383.33,32682.51,2022-11-19,12,0,2024-12-31,False,False
ACC_04383,BRW_04383,Business Loan,Self-Employed,3850000,2650083.33,89582.77,2023-02-12,60,0,2024-12-31,True,True
ACC_04384,BRW_04384,Personal Loan,Salaried,618000,206515.0,14379.78,2021-01-16,60,0,2024-12-31,True,True
ACC_04385,BRW_04385,Credit Card,Salaried,220000,48583.33,19753.17,2021-09-09,12,0,2024-12-31,False,False
ACC_04386,BRW_04386,Business Loan,Self-Employed,4873000,1076120.83,133161.92,2021-04-22,48,0,2024-12-31,True,True
ACC_04387,BRW_04387,Personal Loan,Salaried,632000,139566.67,56745.46,2021-12-14,12,0,2024-12-31,False,False
ACC_04388,BRW_04388,Personal Loan,Salaried,347000,248683.33,9482.29,2023-08-17,48,0,2024-12-31,True,True
ACC_04389,BRW_04389,Auto Loan,Salaried,556000,372211.11,19002.76,2023-10-02,36,0,2024-12-31,False,True
ACC_04390,BRW_04390,Personal Loan,Self-Employed,253000,177732.5,5886.87,2023-03-14,60,0,2024-12-31,False,True
ACC_04391,BRW_04391,Auto Loan,Salaried,455000,218652.78,15550.82,2023-02-20,36,0,2024-12-31,False,False
ACC_04392,BRW_04392,Personal Loan,Salaried,360000,143250.0,17284.64,2023-07-31,24,0,2024-12-31,False,False
ACC_04393,BRW_04393,Auto Loan,Self-Employed,547000,159541.67,14947.58,2021-08-22,48,0,2024-12-31,False,False
ACC_04394,BRW_04394,Personal Loan,Salaried,352000,197413.33,8190.42,2022-05-16,60,0,2024-12-31,False,True
ACC_04395,BRW_04395,Personal Loan,Salaried,238000,108752.78,8134.28,2023-01-13,36,0,2024-12-31,False,True
ACC_04396,BRW_04396,Auto Loan,Salaried,1279000,554233.33,29760.09,2021-08-27,60,0,2024-12-31,False,False
ACC_04397,BRW_04397,Credit Card,Salaried,218000,48141.67,19573.59,2023-08-19,12,0,2024-12-31,False,False
ACC_04398,BRW_04398,Auto Loan,Salaried,560000,163333.33,15302.83,2021-08-12,48,0,2024-12-31,False,False
ACC_04399,BRW_04399,Personal Loan,Self-Employed,86000,18991.67,7721.69,2022-04-04,12,0,2024-12-31,False,True
ACC_04400,BRW_04400,Home Loan,Salaried,9271000,7388471.94,123465.74,2021-05-25,180,0,2024-12-31,False,False
ACC_04401,BRW_04401,Personal Loan,Salaried,395000,271891.67,9190.96,2023-02-15,60,0,2024-12-31,False,False
ACC_04402,BRW_04402,Personal Loan,Salaried,603000,261300.0,16477.87,2022-04-20,48,0,2024-12-31,False,False
ACC_04403,BRW_04403,Personal Loan,Salaried,836000,279363.33,19452.26,2021-01-16,60,0,2024-12-31,False,False
ACC_04404,BRW_04404,Credit Card,Salaried,475000,104895.83,42648.88,2023-08-05,12,0,2024-12-31,True,True
ACC_04405,BRW_04405,Personal Loan,Salaried,230000,50791.67,20651.04,2023-06-25,12,0,2024-12-31,False,False
ACC_04406,BRW_04406,Personal Loan,Salaried,343000,75745.83,30796.98,2022-12-09,12,0,2024-12-31,False,False
ACC_04407,BRW_04407,Business Loan,Self-Employed,3475000,2613489.58,94959.51,2023-10-03,48,0,2024-12-31,False,False
ACC_04408,BRW_04408,Personal Loan,Salaried,817000,180420.83,73356.08,2021-09-30,12,0,2024-12-31,False,False
ACC_04409,BRW_04409,Personal Loan,Salaried,185000,123847.22,6322.86,2023-10-19,36,0,2024-12-31,True,True
ACC_04410,BRW_04410,Personal Loan,Self-Employed,328000,72433.33,29450.17,2021-09-30,12,0,2024-12-31,False,False
ACC_04411,BRW_04411,Personal Loan,Salaried,294000,64925.0,26397.41,2021-05-06,12,0,2024-12-31,False,True
ACC_04412,BRW_04412,Business Loan,Self-Employed,4531000,1642487.5,154858.84,2022-09-27,36,0,2024-12-31,True,True
ACC_04413,BRW_04413,Personal Loan,Salaried,494000,277051.67,11494.52,2022-05-27,60,0,2024-12-31,True,True
ACC_04414,BRW_04414,Personal Loan,Salaried,85000,51885.42,2322.75,2023-02-06,48,0,2024-12-31,True,True
ACC_04415,BRW_04415,Business Loan,Self-Employed,4530000,1160812.5,123788.94,2021-06-13,48,0,2024-12-31,False,False
ACC_04416,BRW_04416,Home Loan,Salaried,7238000,5802463.33,112381.85,2022-08-22,120,0,2024-12-31,False,True
ACC_04417,BRW_04417,Personal Loan,Salaried,686000,151491.67,61593.96,2022-07-13,12,0,2024-12-31,True,True
ACC_04418,BRW_04418,Business Loan,Self-Employed,1457000,596965.28,49796.81,2022-11-08,36,0,2024-12-31,False,False
ACC_04419,BRW_04419,Personal Loan,Salaried,773000,198081.25,37113.96,2023-03-27,24,0,2024-12-31,False,True
ACC_04420,BRW_04420,Business Loan,Self-Employed,1467000,1092915.0,34134.52,2023-06-08,60,0,2024-12-31,False,True
ACC_04421,BRW_04421,Credit Card,Salaried,381000,84137.5,34208.89,2022-05-03,12,0,2024-12-31,False,False
ACC_04422,BRW_04422,Personal Loan,Self-Employed,664000,146633.33,59618.65,2022-04-06,12,0,2024-12-31,False,False
ACC_04423,BRW_04423,Personal Loan,Salaried,123000,72467.5,2861.99,2022-07-19,60,0,2024-12-31,False,False
ACC_04424,BRW_04424,Business Loan,Self-Employed,2632000,643377.78,89955.52,2022-04-14,36,0,2024-12-31,False,False
ACC_04425,BRW_04425,Auto Loan,Salaried,301000,178405.21,8225.27,2023-01-21,48,0,2024-12-31,True,True
ACC_04426,BRW_04426,Personal Loan,Salaried,566000,405633.33,13169.83,2023-04-17,60,0,2024-12-31,False,False
ACC_04427,BRW_04427,Personal Loan,Salaried,993000,606143.75,27135.19,2023-02-01,48,0,2024-12-31,True,True
ACC_04428,BRW_04428,Auto Loan,Salaried,983000,588434.72,33596.61,2023-07-05,36,0,2024-12-31,False,True
ACC_04429,BRW_04429,Business Loan,Self-Employed,4291000,1859433.33,206023.28,2023-08-27,24,0,2024-12-31,True,True
ACC_04430,BRW_04430,Credit Card,Salaried,212000,46816.67,19034.87,2021-02-06,12,0,2024-12-31,False,False
ACC_04431,BRW_04431,Personal Loan,Self-Employed,882000,194775.0,79192.24,2023-07-17,12,0,2024-12-31,False,False
ACC_04432,BRW_04432,Personal Loan,Self-Employed,316000,114550.0,10800.13,2022-09-03,36,0,2024-12-31,True,True
ACC_04433,BRW_04433,Business Loan,Self-Employed,4840000,2697291.67,132260.15,2022-11-30,48,0,2024-12-31,False,False
ACC_04434,BRW_04434,Personal Loan,Salaried,187000,41295.83,16790.19,2022-05-06,12,0,2024-12-31,True,True
ACC_04435,BRW_04435,Home Loan,Salaried,9975000,6936781.25,154878.27,2021-05-01,120,0,2024-12-31,True,True
ACC_04436,BRW_04436,Personal Loan,Salaried,714000,157675.0,64108.0,2023-10-28,12,0,2024-12-31,False,False
ACC_04437,BRW_04437,Business Loan,Self-Employed,3226000,769535.42,88155.21,2021-05-17,48,0,2024-12-31,True,True
ACC_04438,BRW_04438,Personal Loan,Self-Employed,800000,176666.67,71829.69,2023-04-30,12,0,2024-12-31,True,True
ACC_04439,BRW_04439,Home Loan,Salaried,6089000,4363783.33,94541.73,2021-08-22,120,0,2024-12-31,False,False
ACC_04440,BRW_04440,Credit Card,Salaried,65000,14354.17,5836.16,2021-05-28,12,0,2024-12-31,False,True
ACC_04441,BRW_04441,Business Loan,Self-Employed,3915000,3013734.38,106983.16,2023-11-21,48,0,2024-12-31,False,False
ACC_04442,BRW_04442,Personal Loan,Salaried,760000,517750.0,20768.12,2023-06-18,48,0,2024-12-31,False,False
ACC_04443,BRW_04443,Auto Loan,Self-Employed,748000,182844.44,25564.87,2022-04-14,36,0,2024-12-31,False,True
ACC_04444,BRW_04444,Business Loan,Self-Employed,4097000,1630264.58,196708.78,2023-07-12,24,0,2024-12-31,False,False
ACC_04445,BRW_04445,Auto Loan,Salaried,1357000,523952.78,46379.04,2022-10-14,36,0,2024-12-31,False,True
ACC_04446,BRW_04446,Home Loan,Salaried,8759000,7859377.71,108919.99,2022-07-01,240,0,2024-12-31,False,True
ACC_04447,BRW_04447,Personal Loan,Salaried,155000,39718.75,7442.0,2023-03-16,24,0,2024-12-31,True,True
ACC_04448,BRW_04448,Personal Loan,Salaried,956000,662561.11,32673.81,2023-11-25,36,0,2024-12-31,False,False
ACC_04449,BRW_04449,Business Loan,Self-Employed,3147000,2422534.38,85996.42,2023-11-25,48,0,2024-12-31,False,False
ACC_04450,BRW_04450,Personal Loan,Salaried,650000,456625.0,15124.36,2023-03-15,60,0,2024-12-31,True,True
ACC_04451,BRW_04451,Personal Loan,Salaried,496000,250066.67,23814.39,2023-10-17,24,0,2024-12-31,False,False
ACC_04452,BRW_04452,Personal Loan,Salaried,112000,24733.33,10056.16,2022-08-08,12,0,2024-12-31,False,True
ACC_04453,BRW_04453,Business Loan,Self-Employed,2805000,1745333.33,95868.25,2023-08-14,36,0,2024-12-31,False,False
